circuit_width,circuit_depth,u1,u2,u3,cx,hamming_weight,25_observed_state_prob,50_observed_state_prob,75_observed_state_prob,25_frc_state_error,50_frc_state_error,75_frc_state_error,25_frc_program_error,50_frc_program_error,75_frc_program_error,true_probability,state_name
2,1,2,0,0,0,0,92.0,94.0,95.0,5.000000000000004,6.999999999999995,8.999999999999996,5.000000000000003,6.999999999999998,8.999999999999998,100.0,00
2,1,2,0,0,0,1,3.0,4.5,6.0,3.0,5.0,6.0,5.000000000000003,6.999999999999998,8.999999999999998,0.0,01
2,1,2,0,0,0,1,1.0,2.0,3.0,1.0,2.0,3.0,5.000000000000003,6.999999999999998,8.999999999999998,0.0,10
2,1,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.000000000000003,6.999999999999998,8.999999999999998,0.0,11
3,2,2,0,0,2,0,81.0,84.0,86.0,13.0,15.500000000000004,18.000000000000004,13.0,15.500000000000004,18.0,100.0,000
3,2,2,0,0,2,1,3.0,4.0,6.0,3.0,5.0,6.0,13.0,15.500000000000004,18.0,0.0,001
3,2,2,0,0,2,1,1.0,2.0,3.0,1.0,1.5,2.0,13.0,15.500000000000004,18.0,0.0,010
3,2,2,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.500000000000004,18.0,0.0,011
3,2,2,0,0,2,1,7.000000000000001,9.0,10.25,7.000000000000001,9.0,11.0,13.0,15.500000000000004,18.0,0.0,100
3,2,2,0,0,2,2,0.0,0.0,1.0,0.0,0.0,1.0,13.0,15.500000000000004,18.0,0.0,101
3,2,2,0,0,2,2,0.0,0.0,1.0,0.0,0.0,0.0,13.0,15.500000000000004,18.0,0.0,110
3,2,2,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.500000000000004,18.0,0.0,111
4,4,3,1,2,5,0,19.0,21.0,24.0,94.0,96.0,98.0,94.00000000000001,96.00000000000001,98.00000000000001,25.0,0000
4,4,3,1,2,5,1,1.0,1.0,2.0,0.0,1.0,2.0,94.00000000000001,96.00000000000001,98.00000000000001,0.0,0001
4,4,3,1,2,5,1,1.0,2.0,4.0,0.0,0.0,1.0,94.00000000000001,96.00000000000001,98.00000000000001,0.0,0010
4,4,3,1,2,5,2,0.0,0.0,1.0,1.0,2.0,3.0,94.00000000000001,96.00000000000001,98.00000000000001,0.0,0011
4,4,3,1,2,5,1,19.0,21.0,23.0,4.0,6.0,7.000000000000001,94.00000000000001,96.00000000000001,98.00000000000001,28.999999999999996,0100
4,4,3,1,2,5,2,1.0,1.0,2.0,0.0,1.0,2.0,94.00000000000001,96.00000000000001,98.00000000000001,0.0,0101
4,4,3,1,2,5,2,1.0,2.0,3.0,0.0,1.0,1.0,94.00000000000001,96.00000000000001,98.00000000000001,0.0,0110
4,4,3,1,2,5,3,0.0,0.0,1.0,1.0,2.0,3.0,94.00000000000001,96.00000000000001,98.00000000000001,0.0,0111
4,4,3,1,2,5,1,18.0,21.0,24.25,0.0,0.0,1.0,94.00000000000001,96.00000000000001,98.00000000000001,19.0,1000
4,4,3,1,2,5,2,0.0,1.0,2.0,4.0,5.0,7.000000000000001,94.00000000000001,96.00000000000001,98.00000000000001,0.0,1001
4,4,3,1,2,5,2,1.0,2.0,3.0,2.0,3.0,4.0,94.00000000000001,96.00000000000001,98.00000000000001,0.0,1010
4,4,3,1,2,5,3,0.0,0.0,1.0,24.0,27.0,31.0,94.00000000000001,96.00000000000001,98.00000000000001,0.0,1011
4,4,3,1,2,5,2,17.75,20.0,24.0,0.0,1.0,1.0,94.00000000000001,96.00000000000001,98.00000000000001,27.0,1100
4,4,3,1,2,5,3,0.0,1.0,2.0,4.0,6.0,8.0,94.00000000000001,96.00000000000001,98.00000000000001,0.0,1101
4,4,3,1,2,5,3,1.0,2.0,3.0,2.0,3.0,5.0,94.00000000000001,96.00000000000001,98.00000000000001,0.0,1110
4,4,3,1,2,5,4,0.0,0.0,0.0,33.0,36.0,40.25,94.00000000000001,96.00000000000001,98.00000000000001,0.0,1111
3,3,1,1,5,1,0,1.0,2.0,3.0,85.0,87.0,89.0,85.00000000000001,87.00000000000001,89.00000000000001,0.0,000
3,3,1,1,5,1,1,1.0,2.0,3.0,68.0,71.0,73.0,85.00000000000001,87.00000000000001,89.00000000000001,1.0,001
3,3,1,1,5,1,1,13.0,15.0,18.0,0.0,0.0,1.0,85.00000000000001,87.00000000000001,89.00000000000001,10.0,010
3,3,1,1,5,1,2,11.0,14.000000000000002,17.0,1.0,2.0,2.0,85.00000000000001,87.00000000000001,89.00000000000001,9.0,011
3,3,1,1,5,1,1,3.0,4.0,6.0,1.0,2.0,3.0,85.00000000000001,87.00000000000001,89.00000000000001,7.000000000000001,100
3,3,1,1,5,1,2,3.0,4.0,5.0,10.0,12.0,14.000000000000002,85.00000000000001,87.00000000000001,89.00000000000001,0.0,101
3,3,1,1,5,1,2,26.0,30.0,33.0,0.0,0.0,0.0,85.00000000000001,87.00000000000001,89.00000000000001,38.0,110
3,3,1,1,5,1,3,25.0,28.000000000000004,31.0,0.0,0.0,0.0,85.00000000000001,87.00000000000001,89.00000000000001,35.0,111
4,4,5,3,2,3,0,4.0,6.0,8.0,91.0,92.0,94.0,91.0,92.00000000000001,94.0,10.0,0000
4,4,5,3,2,3,1,2.0,3.0,5.0,2.0,3.0,5.0,91.0,92.00000000000001,94.0,0.0,0001
4,4,5,3,2,3,1,4.0,5.0,6.0,4.0,6.0,8.0,91.0,92.00000000000001,94.0,0.0,0010
4,4,5,3,2,3,2,6.0,7.000000000000001,9.25,1.0,2.0,3.0,91.0,92.00000000000001,94.0,12.0,0011
4,4,5,3,2,3,1,7.000000000000001,9.0,11.0,26.0,28.999999999999996,32.0,91.0,92.00000000000001,94.0,1.0,0100
4,4,5,3,2,3,2,22.75,25.0,30.0,9.0,11.5,14.000000000000002,91.0,92.00000000000001,94.0,28.999999999999996,0101
4,4,5,3,2,3,2,30.0,34.0,38.0,19.75,22.0,25.0,91.0,92.00000000000001,94.0,45.0,0110
4,4,5,3,2,3,3,5.0,6.0,8.0,6.0,8.0,9.25,91.0,92.00000000000001,94.0,3.0,0111
4,4,5,3,2,3,1,0.0,0.0,0.0,0.0,1.0,1.0,91.0,92.00000000000001,94.0,0.0,1000
4,4,5,3,2,3,2,0.0,0.0,0.0,0.0,0.0,1.0,91.0,92.00000000000001,94.0,0.0,1001
4,4,5,3,2,3,2,0.0,0.0,0.0,0.0,1.0,1.0,91.0,92.00000000000001,94.0,0.0,1010
4,4,5,3,2,3,3,0.0,0.0,0.0,0.0,0.0,0.0,91.0,92.00000000000001,94.0,0.0,1011
4,4,5,3,2,3,2,0.0,0.0,0.0,2.0,3.0,5.0,91.0,92.00000000000001,94.0,0.0,1100
4,4,5,3,2,3,3,0.0,0.0,1.0,0.0,1.0,2.0,91.0,92.00000000000001,94.0,0.0,1101
4,4,5,3,2,3,3,0.0,0.0,1.0,1.0,2.0,3.0,91.0,92.00000000000001,94.0,0.0,1110
4,4,5,3,2,3,4,0.0,0.0,0.0,0.0,1.0,1.0,91.0,92.00000000000001,94.0,0.0,1111
2,2,0,1,1,1,0,45.0,49.0,52.0,16.750000000000004,19.999999999999996,22.249999999999996,16.75,19.999999999999996,22.249999999999996,51.0,00
2,2,0,1,1,1,1,2.0,3.0,3.0,3.0,5.0,6.0,16.75,19.999999999999996,22.249999999999996,0.0,01
2,2,0,1,1,1,1,43.0,45.5,49.0,11.0,13.0,16.0,16.75,19.999999999999996,22.249999999999996,49.0,10
2,2,0,1,1,1,2,1.0,2.0,4.0,0.0,1.0,2.0,16.75,19.999999999999996,22.249999999999996,0.0,11
3,1,0,0,3,0,0,28.000000000000004,31.0,34.0,65.0,68.0,72.0,65.0,68.0,72.0,38.0,000
3,1,0,0,3,0,1,3.0,4.0,5.0,10.75,12.0,15.0,65.0,68.0,72.0,3.0,001
3,1,0,0,3,0,1,8.0,10.0,12.0,7.000000000000001,9.0,10.25,65.0,68.0,72.0,8.0,010
3,1,0,0,3,0,2,1.0,1.0,2.0,3.0,4.0,5.0,65.0,68.0,72.0,0.0,011
3,1,0,0,3,0,1,33.0,36.5,40.0,20.0,24.0,27.0,65.0,68.0,72.0,38.0,100
3,1,0,0,3,0,2,3.75,5.0,6.0,7.75,9.0,12.0,65.0,68.0,72.0,2.0,101
3,1,0,0,3,0,2,8.0,11.0,13.0,6.0,7.000000000000001,8.0,65.0,68.0,72.0,10.0,110
3,1,0,0,3,0,3,1.0,1.0,2.0,1.0,2.0,3.0,65.0,68.0,72.0,1.0,111
2,3,3,0,3,0,0,10.0,12.0,14.000000000000002,61.0,65.0,68.0,61.0,64.99999999999999,68.0,12.0,00
2,3,3,0,3,0,1,36.75,40.0,43.0,39.0,41.0,45.0,61.0,64.99999999999999,68.0,37.0,01
2,3,3,0,3,0,1,9.0,12.0,13.0,8.0,10.0,12.0,61.0,64.99999999999999,68.0,9.0,10
2,3,3,0,3,0,2,34.0,37.0,40.25,10.0,12.5,15.0,61.0,64.99999999999999,68.0,42.0,11
2,4,0,1,1,3,0,11.0,13.0,16.0,91.0,93.0,95.0,91.0,93.0,95.0,13.0,00
2,4,0,1,1,3,1,10.0,13.0,15.0,36.0,39.5,42.0,91.0,93.0,95.0,16.0,01
2,4,0,1,1,3,1,35.0,38.0,41.0,47.0,50.0,54.25,91.0,93.0,95.0,36.0,10
2,4,0,1,1,3,2,33.0,36.0,39.0,2.75,3.0,5.0,91.0,93.0,95.0,35.0,11
3,2,3,1,0,1,0,46.0,49.0,52.0,35.0,39.0,42.00000000000001,35.0,39.0,42.00000000000001,44.0,000
3,2,3,1,0,1,1,1.0,2.0,4.0,2.0,3.0,5.0,35.0,39.0,42.00000000000001,0.0,001
3,2,3,1,0,1,1,0.0,1.0,1.0,1.0,1.0,2.0,35.0,39.0,42.00000000000001,0.0,010
3,2,3,1,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,35.0,39.0,42.00000000000001,0.0,011
3,2,3,1,0,1,1,41.75,44.0,47.25,28.999999999999996,31.0,35.0,35.0,39.0,42.00000000000001,56.00000000000001,100
3,2,3,1,0,1,2,1.0,2.0,4.0,0.0,1.0,2.0,35.0,39.0,42.00000000000001,0.0,101
3,2,3,1,0,1,2,0.0,1.0,1.0,0.0,0.5,1.0,35.0,39.0,42.00000000000001,0.0,110
3,2,3,1,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,35.0,39.0,42.00000000000001,0.0,111
4,5,2,3,1,7,0,3.75,5.0,6.0,91.0,93.0,95.0,91.00000000000001,93.0,95.0,0.0,0000
4,5,2,3,1,7,1,1.0,2.0,2.0,0.0,0.0,0.0,91.00000000000001,93.0,95.0,0.0,0001
4,5,2,3,1,7,1,1.0,2.0,3.0,22.75,25.0,28.999999999999996,91.00000000000001,93.0,95.0,0.0,0010
4,5,2,3,1,7,2,3.0,4.0,6.0,0.0,1.0,1.0,91.00000000000001,93.0,95.0,0.0,0011
4,5,2,3,1,7,1,0.0,1.0,2.0,10.0,12.0,14.000000000000002,91.00000000000001,93.0,95.0,0.0,0100
4,5,2,3,1,7,2,5.0,6.0,9.0,0.0,0.0,0.25,91.00000000000001,93.0,95.0,13.0,0101
4,5,2,3,1,7,2,1.0,2.0,3.0,36.0,40.5,45.0,91.00000000000001,93.0,95.0,0.0,0110
4,5,2,3,1,7,3,23.0,26.0,30.0,0.0,1.0,1.0,91.00000000000001,93.0,95.0,36.0,0111
4,5,2,3,1,7,1,28.999999999999996,32.0,36.0,0.0,1.0,2.0,91.00000000000001,93.0,95.0,44.0,1000
4,5,2,3,1,7,2,1.0,2.0,2.0,0.0,0.0,0.0,91.00000000000001,93.0,95.0,0.0,1001
4,5,2,3,1,7,2,5.0,7.000000000000001,8.0,2.75,4.0,6.0,91.00000000000001,93.0,95.0,7.000000000000001,1010
4,5,2,3,1,7,3,0.0,1.0,1.0,0.0,0.0,1.0,91.00000000000001,93.0,95.0,0.0,1011
4,5,2,3,1,7,2,2.0,3.0,4.0,0.75,1.0,2.0,91.00000000000001,93.0,95.0,0.0,1100
4,5,2,3,1,7,3,1.0,1.0,2.0,0.0,0.0,0.0,91.00000000000001,93.0,95.0,0.0,1101
4,5,2,3,1,7,3,0.0,1.0,1.0,4.0,5.0,7.000000000000001,91.00000000000001,93.0,95.0,0.0,1110
4,5,2,3,1,7,4,2.0,3.0,4.0,0.0,0.0,0.0,91.00000000000001,93.0,95.0,0.0,1111
4,4,1,2,5,4,0,1.0,2.0,3.0,96.0,97.0,99.0,96.00000000000001,97.00000000000003,99.0,0.0,0000
4,4,1,2,5,4,1,3.0,4.0,6.0,1.0,1.0,2.0,96.00000000000001,97.00000000000003,99.0,4.0,0001
4,4,1,2,5,4,1,8.0,10.0,12.0,11.0,13.0,15.0,96.00000000000001,97.00000000000003,99.0,11.0,0010
4,4,1,2,5,4,2,22.0,25.0,27.0,5.0,6.0,8.0,96.00000000000001,97.00000000000003,99.0,25.0,0011
4,4,1,2,5,4,1,1.0,1.0,2.0,5.75,7.000000000000001,9.0,96.00000000000001,97.00000000000003,99.0,2.0,0100
4,4,1,2,5,4,2,2.0,4.0,5.0,3.0,4.0,6.0,96.00000000000001,97.00000000000003,99.0,6.0,0101
4,4,1,2,5,4,2,7.000000000000001,9.0,11.0,2.0,2.0,3.0,96.00000000000001,97.00000000000003,99.0,12.0,0110
4,4,1,2,5,4,3,19.0,21.0,23.0,1.0,1.0,2.0,96.00000000000001,97.00000000000003,99.0,21.0,0111
4,4,1,2,5,4,1,0.75,1.0,2.0,1.0,2.0,3.0,96.00000000000001,97.00000000000003,99.0,1.0,1000
4,4,1,2,5,4,2,0.0,1.0,2.0,3.0,4.0,6.0,96.00000000000001,97.00000000000003,99.0,2.0,1001
4,4,1,2,5,4,2,5.0,7.000000000000001,8.0,7.000000000000001,9.0,11.0,96.00000000000001,97.00000000000003,99.0,5.0,1010
4,4,1,2,5,4,3,3.0,4.0,5.0,17.0,19.0,22.0,96.00000000000001,97.00000000000003,99.0,1.0,1011
4,4,1,2,5,4,2,0.0,1.0,2.0,5.0,6.0,7.000000000000001,96.00000000000001,97.00000000000003,99.0,0.0,1100
4,4,1,2,5,4,3,0.0,1.0,1.0,9.0,12.0,14.000000000000002,96.00000000000001,97.00000000000003,99.0,0.0,1101
4,4,1,2,5,4,3,4.0,5.0,7.250000000000001,1.0,2.0,3.0,96.00000000000001,97.00000000000003,99.0,7.000000000000001,1110
4,4,1,2,5,4,4,2.0,3.0,4.0,3.0,4.0,6.0,96.00000000000001,97.00000000000003,99.0,3.0,1111
2,2,0,1,3,0,0,50.0,53.5,59.0,43.00000000000001,46.0,49.0,43.00000000000001,46.0,49.0,61.0,00
2,2,0,1,3,0,1,33.0,36.0,39.25,28.999999999999996,32.5,36.0,43.00000000000001,46.0,49.0,33.0,01
2,2,0,1,3,0,1,4.0,6.0,8.0,6.0,8.0,10.0,43.00000000000001,46.0,49.0,5.0,10
2,2,0,1,3,0,2,3.0,4.0,5.0,4.0,5.0,6.0,43.00000000000001,46.0,49.0,1.0,11
4,2,0,1,1,3,0,8.0,11.0,13.0,67.75,70.0,73.25,67.75,70.0,73.25,13.0,0000
4,2,0,1,1,3,1,8.0,11.0,13.0,4.0,5.0,7.000000000000001,67.75,70.0,73.25,17.0,0001
4,2,0,1,1,3,1,28.999999999999996,32.5,36.0,44.0,46.0,49.0,67.75,70.0,73.25,37.0,0010
4,2,0,1,1,3,2,27.750000000000004,31.0,35.0,6.0,8.0,9.25,67.75,70.0,73.25,33.0,0011
4,2,0,1,1,3,1,0.0,1.0,2.0,2.0,3.0,4.0,67.75,70.0,73.25,0.0,0100
4,2,0,1,1,3,2,0.0,1.0,2.0,0.0,0.0,1.0,67.75,70.0,73.25,0.0,0101
4,2,0,1,1,3,2,2.0,3.0,4.0,4.0,5.0,6.0,67.75,70.0,73.25,0.0,0110
4,2,0,1,1,3,3,2.0,3.0,4.0,0.0,1.0,1.0,67.75,70.0,73.25,0.0,0111
4,2,0,1,1,3,1,0.0,0.0,1.0,0.0,0.0,1.0,67.75,70.0,73.25,0.0,1000
4,2,0,1,1,3,2,0.0,0.0,1.0,0.0,0.0,0.0,67.75,70.0,73.25,0.0,1001
4,2,0,1,1,3,2,1.0,2.0,3.0,0.0,0.5,1.0,67.75,70.0,73.25,0.0,1010
4,2,0,1,1,3,3,1.0,2.0,2.0,0.0,0.0,0.0,67.75,70.0,73.25,0.0,1011
4,2,0,1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0,67.75,70.0,73.25,0.0,1100
4,2,0,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,67.75,70.0,73.25,0.0,1101
4,2,0,1,1,3,3,0.0,0.0,0.0,0.0,0.0,0.0,67.75,70.0,73.25,0.0,1110
4,2,0,1,1,3,4,0.0,0.0,0.0,0.0,0.0,0.0,67.75,70.0,73.25,0.0,1111
2,5,4,2,0,2,0,22.0,26.0,28.000000000000004,96.0,97.0,98.0,96.0,97.0,98.0,20.0,00
2,5,4,2,0,2,1,22.0,26.0,28.000000000000004,0.75,1.0,2.0,96.0,97.0,98.0,25.0,01
2,5,4,2,0,2,1,22.0,25.0,27.0,64.0,68.0,71.0,96.0,97.0,98.0,33.0,10
2,5,4,2,0,2,2,21.0,24.5,27.0,25.75,28.000000000000004,31.0,96.0,97.0,98.0,22.0,11
3,3,2,1,2,2,0,3.0,4.0,5.0,97.0,98.0,99.0,97.0,98.0,99.0,0.0,000
3,3,2,1,2,2,1,2.0,4.0,5.0,4.0,6.0,7.000000000000001,97.0,98.0,99.0,2.0,001
3,3,2,1,2,2,1,28.999999999999996,32.0,36.0,3.0,4.0,6.0,97.0,98.0,99.0,31.0,010
3,3,2,1,2,2,2,27.0,30.0,33.0,11.0,14.000000000000002,16.0,97.0,98.0,99.0,41.0,011
3,3,2,1,2,2,1,8.0,10.0,13.0,1.0,2.0,4.0,97.0,98.0,99.0,10.0,100
3,3,2,1,2,2,2,8.0,10.0,12.0,18.0,22.0,24.0,97.0,98.0,99.0,13.0,101
3,3,2,1,2,2,2,3.0,5.0,6.0,4.0,5.0,6.0,97.0,98.0,99.0,3.0,110
3,3,2,1,2,2,3,3.0,5.0,6.0,41.0,44.5,48.0,97.0,98.0,99.0,0.0,111
1,3,1,0,2,0,0,76.75,79.0,82.25,25.0,28.500000000000004,31.25,25.0,28.500000000000004,31.25,81.0,0
1,3,1,0,2,0,1,17.75,21.0,23.25,25.0,28.500000000000004,31.25,25.0,28.500000000000004,31.25,19.0,1
4,1,1,1,2,0,0,18.0,21.0,24.0,98.0,99.0,100.0,98.00000000000001,99.00000000000001,100.0,34.0,0000
4,1,1,1,2,0,1,0.0,1.0,2.0,0.0,0.0,0.0,98.00000000000001,99.00000000000001,100.0,0.0,0001
4,1,1,1,2,0,1,19.0,21.0,24.0,3.0,4.0,6.0,98.00000000000001,99.00000000000001,100.0,20.0,0010
4,1,1,1,2,0,2,0.0,1.0,2.0,0.0,0.0,0.0,98.00000000000001,99.00000000000001,100.0,0.0,0011
4,1,1,1,2,0,1,2.0,4.0,5.0,0.0,0.0,0.0,98.00000000000001,99.00000000000001,100.0,0.0,0100
4,1,1,1,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,98.00000000000001,99.00000000000001,100.0,0.0,0101
4,1,1,1,2,0,2,2.0,4.0,5.0,0.0,1.0,2.0,98.00000000000001,99.00000000000001,100.0,3.0,0110
4,1,1,1,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,98.00000000000001,99.00000000000001,100.0,0.0,0111
4,1,1,1,2,0,1,17.0,20.0,22.25,12.0,15.0,17.0,98.00000000000001,99.00000000000001,100.0,24.0,1000
4,1,1,1,2,0,2,0.0,1.0,1.0,0.0,0.0,1.0,98.00000000000001,99.00000000000001,100.0,0.0,1001
4,1,1,1,2,0,2,17.0,20.0,22.0,54.0,56.99999999999999,60.0,98.00000000000001,99.00000000000001,100.0,19.0,1010
4,1,1,1,2,0,3,0.0,1.0,1.0,2.0,3.0,4.0,98.00000000000001,99.00000000000001,100.0,0.0,1011
4,1,1,1,2,0,2,2.0,3.0,5.0,2.0,3.0,5.0,98.00000000000001,99.00000000000001,100.0,0.0,1100
4,1,1,1,2,0,3,0.0,0.0,0.0,0.0,0.0,0.0,98.00000000000001,99.00000000000001,100.0,0.0,1101
4,1,1,1,2,0,3,2.0,3.0,4.25,10.0,13.5,16.0,98.00000000000001,99.00000000000001,100.0,0.0,1110
4,1,1,1,2,0,4,0.0,0.0,0.0,0.0,1.0,1.0,98.00000000000001,99.00000000000001,100.0,0.0,1111
5,3,0,3,0,6,0,13.0,15.0,18.0,99.0,100.0,100.0,99.00000000000001,100.0,100.00000000000003,15.0,00000
5,3,0,3,0,6,1,1.0,2.0,2.0,3.75,4.0,6.0,99.00000000000001,100.0,100.00000000000003,0.0,00001
5,3,0,3,0,6,1,1.0,1.0,2.0,0.0,0.0,0.0,99.00000000000001,100.0,100.00000000000003,0.0,00010
5,3,0,3,0,6,2,11.0,14.000000000000002,15.25,3.0,4.0,6.0,99.00000000000001,100.0,100.00000000000003,18.0,00011
5,3,0,3,0,6,1,1.0,2.5,3.25,1.0,2.0,3.0,99.00000000000001,100.0,100.00000000000003,0.0,00100
5,3,0,3,0,6,2,0.0,0.0,1.0,18.0,20.0,22.0,99.00000000000001,100.0,100.00000000000003,0.0,00101
5,3,0,3,0,6,2,0.0,0.0,1.0,0.0,1.0,2.0,99.00000000000001,100.0,100.00000000000003,0.0,00110
5,3,0,3,0,6,3,1.0,2.0,3.0,17.0,19.0,22.25,99.00000000000001,100.0,100.00000000000003,0.0,00111
5,3,0,3,0,6,1,4.0,6.0,8.0,0.0,0.0,0.0,99.00000000000001,100.0,100.00000000000003,19.0,01000
5,3,0,3,0,6,2,0.0,1.0,1.0,0.0,0.0,1.0,99.00000000000001,100.0,100.00000000000003,0.0,01001
5,3,0,3,0,6,2,0.0,0.0,1.0,0.0,0.0,0.0,99.00000000000001,100.0,100.00000000000003,0.0,01010
5,3,0,3,0,6,3,4.0,5.0,7.000000000000001,0.0,0.0,1.0,99.00000000000001,100.0,100.00000000000003,13.0,01011
5,3,0,3,0,6,2,0.0,1.0,2.0,0.0,0.0,0.0,99.00000000000001,100.0,100.00000000000003,0.0,01100
5,3,0,3,0,6,3,0.0,0.0,0.0,1.0,2.5,4.0,99.00000000000001,100.0,100.00000000000003,0.0,01101
5,3,0,3,0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,99.00000000000001,100.0,100.00000000000003,0.0,01110
5,3,0,3,0,6,4,0.0,1.0,2.0,2.0,3.0,4.0,99.00000000000001,100.0,100.00000000000003,0.0,01111
5,3,0,3,0,6,1,1.0,2.0,4.0,0.0,0.0,0.0,99.00000000000001,100.0,100.00000000000003,0.0,10000
5,3,0,3,0,6,2,0.0,0.0,0.0,0.0,0.0,1.0,99.00000000000001,100.0,100.00000000000003,0.0,10001
5,3,0,3,0,6,2,0.0,0.0,1.0,0.0,0.0,0.0,99.00000000000001,100.0,100.00000000000003,0.0,10010
5,3,0,3,0,6,3,1.0,2.0,3.0,0.0,0.5,1.0,99.00000000000001,100.0,100.00000000000003,0.0,10011
5,3,0,3,0,6,2,11.0,13.0,15.0,0.0,0.0,0.0,99.00000000000001,100.0,100.00000000000003,7.000000000000001,10100
5,3,0,3,0,6,3,1.0,1.0,2.0,2.0,3.0,4.0,99.00000000000001,100.0,100.00000000000003,0.0,10101
5,3,0,3,0,6,3,1.0,1.0,2.0,0.0,0.0,0.0,99.00000000000001,100.0,100.00000000000003,0.0,10110
5,3,0,3,0,6,4,10.0,12.0,14.250000000000002,2.0,3.0,4.0,99.00000000000001,100.0,100.00000000000003,7.000000000000001,10111
5,3,0,3,0,6,2,0.0,1.0,1.0,0.0,0.0,0.0,99.00000000000001,100.0,100.00000000000003,0.0,11000
5,3,0,3,0,6,3,0.0,0.0,0.0,1.0,2.0,3.0,99.00000000000001,100.0,100.00000000000003,0.0,11001
5,3,0,3,0,6,3,0.0,0.0,0.0,0.0,0.0,0.0,99.00000000000001,100.0,100.00000000000003,0.0,11010
5,3,0,3,0,6,4,0.0,1.0,2.0,1.0,2.0,3.0,99.00000000000001,100.0,100.00000000000003,0.0,11011
5,3,0,3,0,6,3,3.75,5.0,7.000000000000001,0.0,1.0,1.0,99.00000000000001,100.0,100.00000000000003,7.000000000000001,11100
5,3,0,3,0,6,4,0.0,0.0,1.0,11.0,13.0,15.0,99.00000000000001,100.0,100.00000000000003,0.0,11101
5,3,0,3,0,6,4,0.0,0.0,1.0,0.0,1.0,1.0,99.00000000000001,100.0,100.00000000000003,0.0,11110
5,3,0,3,0,6,5,3.75,5.0,7.000000000000001,10.75,13.0,15.0,99.00000000000001,100.0,100.00000000000003,14.000000000000002,11111
1,3,0,1,2,0,0,41.75,44.0,49.0,17.000000000000004,19.499999999999996,21.999999999999996,17.000000000000004,19.499999999999996,21.999999999999996,40.0,0
1,3,0,1,2,0,1,51.0,56.00000000000001,58.25,17.0,19.5,22.0,17.000000000000004,19.499999999999996,21.999999999999996,60.0,1
2,3,1,0,1,2,0,30.0,33.5,37.0,7.9999999999999964,9.999999999999998,12.0,7.999999999999999,10.0,11.999999999999998,39.0,00
2,3,1,0,1,2,1,1.0,2.0,3.0,3.0,5.0,7.000000000000001,7.999999999999999,10.0,11.999999999999998,0.0,01
2,3,1,0,1,2,1,57.99999999999999,61.5,65.0,1.0,2.0,3.0,7.999999999999999,10.0,11.999999999999998,61.0,10
2,3,1,0,1,2,2,2.0,3.0,4.0,1.0,2.0,4.0,7.999999999999999,10.0,11.999999999999998,0.0,11
4,1,0,0,0,2,0,80.0,84.0,86.0,14.000000000000002,16.000000000000004,18.000000000000004,14.000000000000002,16.000000000000004,18.000000000000004,100.0,0000
4,1,0,0,0,2,1,3.0,4.0,6.0,3.0,4.0,6.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,0001
4,1,0,0,0,2,1,1.0,2.0,3.0,1.0,1.0,2.25,14.000000000000002,16.000000000000004,18.000000000000004,0.0,0010
4,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,0011
4,1,0,0,0,2,1,6.75,8.0,10.0,7.000000000000001,8.0,10.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,0100
4,1,0,0,0,2,2,0.0,0.0,1.0,0.0,0.0,1.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,0101
4,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,0110
4,1,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,0111
4,1,0,0,0,2,1,0.0,1.0,2.0,0.0,1.0,2.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,1000
4,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,1001
4,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,1010
4,1,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,1011
4,1,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,1100
4,1,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,1101
4,1,0,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,16.000000000000004,18.000000000000004,0.0,1110
